NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Rank,Comments
0097U,"Gastrointestinal pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types
or subtypes, 22 targets (Campylobacter [C.
jejuni/C. coli/C. upsaliensis], Clostridium difficile [C. difficile] toxin A/B, Plesiomonas shige",87483,"Infectious agent detection by nucleic acid (DNA or RNA); central nervous system pathogen (eg, Neisseria meningitidis, Streptococcus pneumoniae, Listeria, Haemophilus influenzae, E. coli, Streptococcus agalactiae, enterovirus, human parechovirus, herpes simplex virus type 1 and 2, human herpesvirus 6, cytomegalovirus, varicella zoster virus, Cryptococcus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",38.82631851594473,,Present in Autoproposal
0097U,"Gastrointestinal pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types
or subtypes, 22 targets (Campylobacter [C.
jejuni/C. coli/C. upsaliensis], Clostridium difficile [C. difficile] toxin A/B, Plesiomonas shige",87631,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",38.03126237796953,,Present in Autoproposal
0097U,"Gastrointestinal pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types
or subtypes, 22 targets (Campylobacter [C.
jejuni/C. coli/C. upsaliensis], Clostridium difficile [C. difficile] toxin A/B, Plesiomonas shige",87230,"Toxin or antitoxin assay, tissue culture (eg, Clostridium difficile toxin)",37.849712645906294,,Present in Autoproposal
0097U,"Gastrointestinal pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types
or subtypes, 22 targets (Campylobacter [C.
jejuni/C. coli/C. upsaliensis], Clostridium difficile [C. difficile] toxin A/B, Plesiomonas shige",87632,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",37.69142990528883,,Present in Autoproposal
0097U,"Gastrointestinal pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types
or subtypes, 22 targets (Campylobacter [C.
jejuni/C. coli/C. upsaliensis], Clostridium difficile [C. difficile] toxin A/B, Plesiomonas shige",87633,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",37.526528408018926,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",87631,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",53.17525808010798,10,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",87632,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",52.700104790185485,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",87633,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",52.46953974640712,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",87501,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, includes reverse transcription, when performed, and amplified probe technique, each type or subtype",46.67743774222882,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",87503,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, each additional influenza virus type or sub-type beyond 2 (List separately in addition to code for primary procedure)",46.27827930806518,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",87502,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, first 2 types or sub-types",42.05290109546449,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",87505,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",40.44377699018904,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",87506,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",39.935516745705144,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",87507,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",39.690885840495035,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 14
targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A",86710,Antibody; influenza virus,34.19976174086885,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87631,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",55.624137949417715,10,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87632,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",55.127102427635165,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87633,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",54.88591917315768,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87505,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",38.17821694346762,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87506,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",37.69842817689536,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87507,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",37.467500888070326,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87502,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, first 2 types or sub-types",33.92177851594555,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87503,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, each additional influenza virus type or sub-type beyond 2 (List separately in addition to code for primary procedure)",31.933113048033213,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87483,"Infectious agent detection by nucleic acid (DNA or RNA); central nervous system pathogen (eg, Neisseria meningitidis, Streptococcus pneumoniae, Listeria, Haemophilus influenzae, E. coli, Streptococcus agalactiae, enterovirus, human parechovirus, herpes simplex virus type 1 and 2, human herpesvirus 6, cytomegalovirus, varicella zoster virus, Cryptococcus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",30.06414831829529,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe
technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus,
coronavirus OC43, human metapneumovirus, influenza A, influ",87501,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, includes reverse transcription, when performed, and amplified probe technique, each type or subtype",21.12643161035042,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87631,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",53.129061539288514,10,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87632,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",52.65432104357042,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87633,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",52.42395630549515,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87505,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",37.6730107694674,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87506,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",37.19957097009409,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87507,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",36.97169950475689,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87483,"Infectious agent detection by nucleic acid (DNA or RNA); central nervous system pathogen (eg, Neisseria meningitidis, Streptococcus pneumoniae, Listeria, Haemophilus influenzae, E. coli, Streptococcus agalactiae, enterovirus, human parechovirus, herpes simplex virus type 1 and 2, human herpesvirus 6, cytomegalovirus, varicella zoster virus, Cryptococcus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",32.20674011143938,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87502,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, first 2 types or sub-types",31.573231054226188,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87503,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, each additional influenza virus type or sub-type beyond 2 (List separately in addition to code for primary procedure)",27.644797545061294,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20
targets (adenovirus, coronavirus 229E,
coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovi",87521,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis C, amplified probe technique, includes reverse transcription when performed",19.557118759408148,,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81436,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis); duplication/deletion analysis panel, must include analysis of at least 5 genes, including MLH1, MSH2, EPCAM, SMAD4, and STK11",67.37529024252085,10,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81435,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis); genomic sequence analysis panel, must include sequencing of at least 10 genes, including APC, BMPR1A, CDH1, MLH1, MSH2, MSH6, MUTYH, PTEN, SMAD4, and STK11",66.73980473478407,,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81321,"PTEN (phosphatase and tensin homolog) (eg, Cowden syndrome, PTEN hamartoma tumor syndrome) gene analysis; full sequence analysis",51.827164273330695,,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81322,"PTEN (phosphatase and tensin homolog) (eg, Cowden syndrome, PTEN hamartoma tumor syndrome) gene analysis; known familial variant",50.62697729991519,,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81323,"PTEN (phosphatase and tensin homolog) (eg, Cowden syndrome, PTEN hamartoma tumor syndrome) gene analysis; duplication/deletion variant",46.52653442609112,,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81295,"MSH2 (mutS homolog 2, colon cancer, nonpolyposis type 1) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",41.2960880382626,,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81292,"MLH1 (mutL homolog 1, colon cancer, nonpolyposis type 2) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",41.20102800870244,,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81296,"MSH2 (mutS homolog 2, colon cancer, nonpolyposis type 1) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; known familial variants",40.19857794596427,,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81293,"MLH1 (mutL homolog 1, colon cancer, nonpolyposis type 2) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; known familial variants",40.10688890408262,,Present in Autoproposal
0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a
combination of NGS, Sanger, MLPA, and
array CGH, with MRNA analytics to resolve ",81298,"MSH6 (mutS homolog 6 [E. coli]) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",38.12835493562864,,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81433,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); duplication/deletion analysis panel, must include analyses for BRCA1, BRCA2, MLH1, MSH2, and STK11",76.70469081420774,10,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",71.59942919477955,,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81216,"BRCA2 (breast cancer 2) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",62.523066117479985,,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81215,"BRCA1 (breast cancer 1) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",56.26547063730045,,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81217,"BRCA2 (breast cancer 2) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",56.26547063730045,,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81162,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis and full duplication/deletion analysis",50.441916007097966,,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81213,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; uncommon duplication/deletion variants",50.187863374528064,,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81212,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; 185delAG, 5385insC, 6174delT variants",47.575465542310184,,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81295,"MSH2 (mutS homolog 2, colon cancer, nonpolyposis type 1) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",37.593389212217026,,Present in Autoproposal
0102U,"Hereditary breast cancer-related disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolv",81292,"MLH1 (mutL homolog 1, colon cancer, nonpolyposis type 2) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",37.5068524756993,,Present in Autoproposal
0103U,"Hereditary ovarian cancer (eg, hereditary ovarian cancer, hereditary endometrial
cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger,
MLPA, and array CGH, with MRNA
analytics to resolve variants of unknown significance when ind",81433,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); duplication/deletion analysis panel, must include analyses for BRCA1, BRCA2, MLH1, MSH2, and STK11",62.04294311415565,10,Present in Autoproposal
0103U,"Hereditary ovarian cancer (eg, hereditary ovarian cancer, hereditary endometrial
cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger,
MLPA, and array CGH, with MRNA
analytics to resolve variants of unknown significance when ind",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",59.533311927506126,,Present in Autoproposal
0103U,"Hereditary ovarian cancer (eg, hereditary ovarian cancer, hereditary endometrial
cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger,
MLPA, and array CGH, with MRNA
analytics to resolve variants of unknown significance when ind",81216,"BRCA2 (breast cancer 2) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",52.56313033467006,,Present in Autoproposal
