NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",47539,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; new access, without placement of separate biliary drainage catheter",34.345044391326695
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",47538,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; existing access",34.215828076642616
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36478,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, laser; first vein treated",54.62290071455682
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36475,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, radiofrequency; first vein treated",53.97484019114748
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36482,"Endovenous ablation therapy of incompetent vein, extremity, by transcatheter delivery of a chemical adhesive (eg, cyanoacrylate) remote from the access site, inclusive of all imaging guidance and monitoring, percutaneous; first vein treated",53.86129863298292
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36473,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, mechanochemical; first vein treated",52.276770416782185
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36483,"Endovenous ablation therapy of incompetent vein, extremity, by transcatheter delivery of a chemical adhesive (eg, cyanoacrylate) remote from the access site, inclusive of all imaging guidance and monitoring, percutaneous; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",50.64934266706472
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36479,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, laser; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",50.565920671549605
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36476,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, radiofrequency; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",50.181755703117624
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36474,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, mechanochemical; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",49.15136769083932
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",47539,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; new access, without placement of separate biliary drainage catheter",34.345044391326695
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",47538,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; existing access",34.215828076642616
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36478,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, laser; first vein treated",54.62290071455682
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36475,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, radiofrequency; first vein treated",53.97484019114748
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36482,"Endovenous ablation therapy of incompetent vein, extremity, by transcatheter delivery of a chemical adhesive (eg, cyanoacrylate) remote from the access site, inclusive of all imaging guidance and monitoring, percutaneous; first vein treated",53.86129863298292
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36473,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, mechanochemical; first vein treated",52.276770416782185
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36483,"Endovenous ablation therapy of incompetent vein, extremity, by transcatheter delivery of a chemical adhesive (eg, cyanoacrylate) remote from the access site, inclusive of all imaging guidance and monitoring, percutaneous; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",50.64934266706472
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36479,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, laser; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",50.565920671549605
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36476,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, radiofrequency; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",50.181755703117624
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36474,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, mechanochemical; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",49.15136769083932
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",47539,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; new access, without placement of separate biliary drainage catheter",34.345044391326695
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",47538,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; existing access",34.215828076642616
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36478,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, laser; first vein treated",54.62290071455682
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36475,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, radiofrequency; first vein treated",53.97484019114748
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36482,"Endovenous ablation therapy of incompetent vein, extremity, by transcatheter delivery of a chemical adhesive (eg, cyanoacrylate) remote from the access site, inclusive of all imaging guidance and monitoring, percutaneous; first vein treated",53.86129863298292
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36473,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, mechanochemical; first vein treated",52.276770416782185
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36483,"Endovenous ablation therapy of incompetent vein, extremity, by transcatheter delivery of a chemical adhesive (eg, cyanoacrylate) remote from the access site, inclusive of all imaging guidance and monitoring, percutaneous; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",50.64934266706472
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36479,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, laser; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",50.565920671549605
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36476,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, radiofrequency; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",50.181755703117624
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",36474,"Endovenous ablation therapy of incompetent vein, extremity, inclusive of all imaging guidance and monitoring, percutaneous, mechanochemical; subsequent vein(s) treated in a single extremity, each through separate access sites (List separately in addition to code for primary procedure)",49.15136769083932
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",47539,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; new access, without placement of separate biliary drainage catheter",34.345044391326695
0524T,"Endovenous catheter directed chemical ablation with balloon isolation of incompetent extremity vein, open or percutaneous, including all vascular access, catheter manipulation, diagnostic imaging, imaging guidance and monitoring",47538,"Placement of stent(s) into a bile duct, percutaneous, including diagnostic cholangiography, imaging guidance (eg, fluoroscopy and/or ultrasound), balloon dilation, catheter exchange(s) and catheter removal(s) when performed, and all associated radiological supervision and interpretation; existing access",34.215828076642616
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),58.402786592841395
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,57.4460123175933
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,52.372236151046756
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0307T,Removal of intracardiac ischemia monitoring device,42.114881556196714
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",E0608,APNEA MONITOR,34.982469427057445
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",32.31974692726609
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0305T,"Programming device evaluation (in person) of intracardiac ischemia monitoring system with iterative adjustment of programmed values, with analysis, review, and report",31.263136399033936
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0306T,"Interrogation device evaluation (in person) of intracardiac ischemia monitoring system with analysis, review, and report",30.452524286325595
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",A4557,"LEAD WIRES, (E.G., APNEA MONITOR), PER PAIR",29.684865563181617
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0294T,"Insertion of left atrial hemodynamic monitor; pressure sensor lead at time of insertion of pacing cardioverter-defibrillator pulse generator including radiological supervision and interpretation and associated injection procedures, when performed (List separately in addition to code for primary procedure)",29.130758213151786
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),58.402786592841395
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,57.4460123175933
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,52.372236151046756
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0307T,Removal of intracardiac ischemia monitoring device,42.114881556196714
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",E0608,APNEA MONITOR,34.982469427057445
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",32.31974692726609
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0305T,"Programming device evaluation (in person) of intracardiac ischemia monitoring system with iterative adjustment of programmed values, with analysis, review, and report",31.263136399033936
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0306T,"Interrogation device evaluation (in person) of intracardiac ischemia monitoring system with analysis, review, and report",30.452524286325595
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",A4557,"LEAD WIRES, (E.G., APNEA MONITOR), PER PAIR",29.684865563181617
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0294T,"Insertion of left atrial hemodynamic monitor; pressure sensor lead at time of insertion of pacing cardioverter-defibrillator pulse generator including radiological supervision and interpretation and associated injection procedures, when performed (List separately in addition to code for primary procedure)",29.130758213151786
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),58.402786592841395
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,57.4460123175933
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,52.372236151046756
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0307T,Removal of intracardiac ischemia monitoring device,42.114881556196714
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",E0608,APNEA MONITOR,34.982469427057445
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",32.31974692726609
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0305T,"Programming device evaluation (in person) of intracardiac ischemia monitoring system with iterative adjustment of programmed values, with analysis, review, and report",31.263136399033936
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0306T,"Interrogation device evaluation (in person) of intracardiac ischemia monitoring system with analysis, review, and report",30.452524286325595
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",A4557,"LEAD WIRES, (E.G., APNEA MONITOR), PER PAIR",29.684865563181617
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0294T,"Insertion of left atrial hemodynamic monitor; pressure sensor lead at time of insertion of pacing cardioverter-defibrillator pulse generator including radiological supervision and interpretation and associated injection procedures, when performed (List separately in addition to code for primary procedure)",29.130758213151786
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),58.402786592841395
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,57.4460123175933
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,52.372236151046756
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0307T,Removal of intracardiac ischemia monitoring device,42.114881556196714
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",E0608,APNEA MONITOR,34.982469427057445
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",32.31974692726609
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0305T,"Programming device evaluation (in person) of intracardiac ischemia monitoring system with iterative adjustment of programmed values, with analysis, review, and report",31.263136399033936
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0306T,"Interrogation device evaluation (in person) of intracardiac ischemia monitoring system with analysis, review, and report",30.452524286325595
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",A4557,"LEAD WIRES, (E.G., APNEA MONITOR), PER PAIR",29.684865563181617
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0294T,"Insertion of left atrial hemodynamic monitor; pressure sensor lead at time of insertion of pacing cardioverter-defibrillator pulse generator including radiological supervision and interpretation and associated injection procedures, when performed (List separately in addition to code for primary procedure)",29.130758213151786
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),58.402786592841395
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,57.4460123175933
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,52.372236151046756
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0307T,Removal of intracardiac ischemia monitoring device,42.114881556196714
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",E0608,APNEA MONITOR,34.982469427057445
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",32.31974692726609
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0305T,"Programming device evaluation (in person) of intracardiac ischemia monitoring system with iterative adjustment of programmed values, with analysis, review, and report",31.263136399033936
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0306T,"Interrogation device evaluation (in person) of intracardiac ischemia monitoring system with analysis, review, and report",30.452524286325595
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",A4557,"LEAD WIRES, (E.G., APNEA MONITOR), PER PAIR",29.684865563181617
0525T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; complete system (electrode and implantable monitor)",0294T,"Insertion of left atrial hemodynamic monitor; pressure sensor lead at time of insertion of pacing cardioverter-defibrillator pulse generator including radiological supervision and interpretation and associated injection procedures, when performed (List separately in addition to code for primary procedure)",29.130758213151786
0526T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; electrode only",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,67.48637325877365
0526T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; electrode only",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),64.19441431519616
0526T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; electrode only",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,61.52580718302948
0526T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; electrode only",0307T,Removal of intracardiac ischemia monitoring device,49.47568163195365
0526T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; electrode only",0305T,"Programming device evaluation (in person) of intracardiac ischemia monitoring system with iterative adjustment of programmed values, with analysis, review, and report",36.72727848542071
0526T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; electrode only",0306T,"Interrogation device evaluation (in person) of intracardiac ischemia monitoring system with analysis, review, and report",35.7749883368221
0526T,"Insertion or replacement of intracardiac ischemia monitoring system, including testing of the lead and monitor, initial system programming, and imaging supervision and interpretation; electrode only",93662,"Intracardiac echocardiography during therapeutic/diagnostic intervention, including imaging supervision and interpretation (List separately in addition to code for primary procedure)",30.726571438715933
