NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Rank,Comments
0097U,"Gastrointestinal pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 22 targets (Campylobacter [C. jejuni/C. coli/C. upsaliensis], Clostridium difficile [C. difficile] toxin A/B, Plesiomonas shigelloides, Salmonella, Vibrio [V. parahaemolyticus/V. vulnificus/V. cholerae], including specific identification of Vibrio cholerae, Yersinia enterocolitica, Enteroaggregative Escherichia coli [EAEC], Enteropathogenic Escherichia coli [EPEC], Enterotoxigenic Escherichia coli [ETEC] lt/st, Shiga-like toxin-producing Escherichia coli [STEC] stx1/stx2 [including specific identification of the E. coli O157 serogroup within STEC], Shigella/Enteroinvasive Escherichia coli [EIEC], Cryptosporidium, Cyclospora cayetanensis, Entamoeba histolytica, Giardia lamblia [also known as G. intestinalis and G. duodenalis], adenovirus F 40/41, astrovirus, norovirus GI/GII, rotavirus A, sapovirus [Genogroups I, II, IV, and V])",81299,"MSH6 (mutS homolog 6 [E. coli]) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; known familial variants",18.73323852224232,,Present in Autoproposal
0097U,"Gastrointestinal pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 22 targets (Campylobacter [C. jejuni/C. coli/C. upsaliensis], Clostridium difficile [C. difficile] toxin A/B, Plesiomonas shigelloides, Salmonella, Vibrio [V. parahaemolyticus/V. vulnificus/V. cholerae], including specific identification of Vibrio cholerae, Yersinia enterocolitica, Enteroaggregative Escherichia coli [EAEC], Enteropathogenic Escherichia coli [EPEC], Enterotoxigenic Escherichia coli [ETEC] lt/st, Shiga-like toxin-producing Escherichia coli [STEC] stx1/stx2 [including specific identification of the E. coli O157 serogroup within STEC], Shigella/Enteroinvasive Escherichia coli [EIEC], Cryptosporidium, Cyclospora cayetanensis, Entamoeba histolytica, Giardia lamblia [also known as G. intestinalis and G. duodenalis], adenovirus F 40/41, astrovirus, norovirus GI/GII, rotavirus A, sapovirus [Genogroups I, II, IV, and V])",81298,"MSH6 (mutS homolog 6 [E. coli]) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",16.94824663404345,,Present in Autoproposal
0097U,"Gastrointestinal pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 22 targets (Campylobacter [C. jejuni/C. coli/C. upsaliensis], Clostridium difficile [C. difficile] toxin A/B, Plesiomonas shigelloides, Salmonella, Vibrio [V. parahaemolyticus/V. vulnificus/V. cholerae], including specific identification of Vibrio cholerae, Yersinia enterocolitica, Enteroaggregative Escherichia coli [EAEC], Enteropathogenic Escherichia coli [EPEC], Enterotoxigenic Escherichia coli [ETEC] lt/st, Shiga-like toxin-producing Escherichia coli [STEC] stx1/stx2 [including specific identification of the E. coli O157 serogroup within STEC], Shigella/Enteroinvasive Escherichia coli [EIEC], Cryptosporidium, Cyclospora cayetanensis, Entamoeba histolytica, Giardia lamblia [also known as G. intestinalis and G. duodenalis], adenovirus F 40/41, astrovirus, norovirus GI/GII, rotavirus A, sapovirus [Genogroups I, II, IV, and V])",81300,"MSH6 (mutS homolog 6 [E. coli]) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; duplication/deletion variants",16.85203254888897,,Present in Autoproposal
0097U,"Gastrointestinal pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 22 targets (Campylobacter [C. jejuni/C. coli/C. upsaliensis], Clostridium difficile [C. difficile] toxin A/B, Plesiomonas shigelloides, Salmonella, Vibrio [V. parahaemolyticus/V. vulnificus/V. cholerae], including specific identification of Vibrio cholerae, Yersinia enterocolitica, Enteroaggregative Escherichia coli [EAEC], Enteropathogenic Escherichia coli [EPEC], Enterotoxigenic Escherichia coli [ETEC] lt/st, Shiga-like toxin-producing Escherichia coli [STEC] stx1/stx2 [including specific identification of the E. coli O157 serogroup within STEC], Shigella/Enteroinvasive Escherichia coli [EIEC], Cryptosporidium, Cyclospora cayetanensis, Entamoeba histolytica, Giardia lamblia [also known as G. intestinalis and G. duodenalis], adenovirus F 40/41, astrovirus, norovirus GI/GII, rotavirus A, sapovirus [Genogroups I, II, IV, and V])",87045,"Culture, bacterial; stool, aerobic, with isolation and preliminary examination (eg, KIA, LIA), Salmonella and Shigella species",,,Present only by MD
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",87631,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",59.61002301692664,3,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",87632,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",59.07737118651751,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",87633,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",58.8189053499094,,Present Both in MD and Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",87501,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, includes reverse transcription, when performed, and amplified probe technique, each type or subtype",45.30777829525167,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",86710,Antibody; influenza virus,41.87862820723415,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",87503,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, each additional influenza virus type or sub-type beyond 2 (List separately in addition to code for primary procedure)",41.56240863325616,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",G0008,ADMINISTRATION OF INFLUENZA VIRUS VACCINE,36.02286954325857,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",87483,"Infectious agent detection by nucleic acid (DNA or RNA); central nervous system pathogen (eg, Neisseria meningitidis, Streptococcus pneumoniae, Listeria, Haemophilus influenzae, E. coli, Streptococcus agalactiae, enterovirus, human parechovirus, herpes simplex virus type 1 and 2, human herpesvirus 6, cytomegalovirus, varicella zoster virus, Cryptococcus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",35.08407823170984,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",87502,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, first 2 types or sub-types",34.24158254058294,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",Q2039,"INFLUENZA VIRUS VACCINE, NOT OTHERWISE SPECIFIED",32.46503241384881,,Present in Autoproposal
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",87581,"Infectious agent detection by nucleic acid (DNA or RNA); Mycoplasma pneumoniae, amplified probe technique",,,Present only by MD
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",87265,Infectious agent antigen detection by immunofluorescent technique; Bordetella pertussis/parapertussis,,,Present only by MD
0098U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 14 targets (adenovirus, coronavirus, human metapneumovirus, influenza A, influenza A subtype H1, influenza A subtype H3, influenza A subtype H1-2009, influenza B, parainfluenza virus, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumoniae, Mycoplasma pneumoniae)",89190,Nasal smear for eosinophils,,,Present only by MD
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",87631,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",68.59608793295368,10,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",87632,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",67.98314014418972,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",87633,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",67.68571121599419,,Present Both in MD and Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",86710,Antibody; influenza virus,44.56146821934638,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",87501,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, includes reverse transcription, when performed, and amplified probe technique, each type or subtype",39.34255339220648,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",G0008,ADMINISTRATION OF INFLUENZA VIRUS VACCINE,38.330576359334735,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",87503,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, each additional influenza virus type or sub-type beyond 2 (List separately in addition to code for primary procedure)",37.71849857805415,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",Q2039,"INFLUENZA VIRUS VACCINE, NOT OTHERWISE SPECIFIED",34.544816105028765,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",Q2034,"INFLUENZA VIRUS VACCINE, SPLIT VIRUS, FOR INTRAMUSCULAR USE (AGRIFLU)",33.54062666299027,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",87279,"Infectious agent antigen detection by immunofluorescent technique; Parainfluenza virus, each type",33.155295803312804,,Present in Autoproposal
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",89190,Nasal smear for eosinophils,,,Present only by MD
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",87581,"Infectious agent detection by nucleic acid (DNA or RNA); Mycoplasma pneumoniae, amplified probe technique",,,Present only by MD
0099U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 20 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus, coronavirus OC43, human metapneumovirus, influenza A, influenza A subtype, influenza A subtype H3, influenza A subtype H1-2009, influenza, parainfluenza virus, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, human rhinovirus/enterovirus, respiratory syncytial virus, Bordetella pertussis, Chlamydophila pneumonia, Mycoplasma pneumoniae)",87265,Infectious agent antigen detection by immunofluorescent technique; Bordetella pertussis/parapertussis,,,Present only by MD
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 21 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovirus/enterovirus, influenza A, including subtypes H1, H1-2009, and H3, influenza B, parainfluenza virus 1, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, respiratory syncytial virus, Bordetella parapertussis [IS1001], Bordetella pertussis [ptxP], Chlamydia pneumoniae, Mycoplasma pneumoniae)",87631,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 3-5 targets",71.66155779751688,3,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 21 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovirus/enterovirus, influenza A, including subtypes H1, H1-2009, and H3, influenza B, parainfluenza virus 1, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, respiratory syncytial virus, Bordetella parapertussis [IS1001], Bordetella pertussis [ptxP], Chlamydia pneumoniae, Mycoplasma pneumoniae)",87632,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 6-11 targets",71.021218170069,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 21 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovirus/enterovirus, influenza A, including subtypes H1, H1-2009, and H3, influenza B, parainfluenza virus 1, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, respiratory syncytial virus, Bordetella parapertussis [IS1001], Bordetella pertussis [ptxP], Chlamydia pneumoniae, Mycoplasma pneumoniae)",87633,"Infectious agent detection by nucleic acid (DNA or RNA); respiratory virus (eg, adenovirus, influenza virus, coronavirus, metapneumovirus, parainfluenza virus, respiratory syncytial virus, rhinovirus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",70.7104975302948,,Present Both in MD and Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 21 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovirus/enterovirus, influenza A, including subtypes H1, H1-2009, and H3, influenza B, parainfluenza virus 1, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, respiratory syncytial virus, Bordetella parapertussis [IS1001], Bordetella pertussis [ptxP], Chlamydia pneumoniae, Mycoplasma pneumoniae)",87483,"Infectious agent detection by nucleic acid (DNA or RNA); central nervous system pathogen (eg, Neisseria meningitidis, Streptococcus pneumoniae, Listeria, Haemophilus influenzae, E. coli, Streptococcus agalactiae, enterovirus, human parechovirus, herpes simplex virus type 1 and 2, human herpesvirus 6, cytomegalovirus, varicella zoster virus, Cryptococcus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",35.23745559765702,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 21 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovirus/enterovirus, influenza A, including subtypes H1, H1-2009, and H3, influenza B, parainfluenza virus 1, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, respiratory syncytial virus, Bordetella parapertussis [IS1001], Bordetella pertussis [ptxP], Chlamydia pneumoniae, Mycoplasma pneumoniae)",87279,"Infectious agent antigen detection by immunofluorescent technique; Parainfluenza virus, each type",35.219217075290196,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 21 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovirus/enterovirus, influenza A, including subtypes H1, H1-2009, and H3, influenza B, parainfluenza virus 1, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, respiratory syncytial virus, Bordetella parapertussis [IS1001], Bordetella pertussis [ptxP], Chlamydia pneumoniae, Mycoplasma pneumoniae)",87503,"Infectious agent detection by nucleic acid (DNA or RNA); influenza virus, for multiple types or sub-types, includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, each additional influenza virus type or sub-type beyond 2 (List separately in addition to code for primary procedure)",33.081029299759365,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 21 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovirus/enterovirus, influenza A, including subtypes H1, H1-2009, and H3, influenza B, parainfluenza virus 1, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, respiratory syncytial virus, Bordetella parapertussis [IS1001], Bordetella pertussis [ptxP], Chlamydia pneumoniae, Mycoplasma pneumoniae)",86710,Antibody; influenza virus,32.56481001947135,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 21 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovirus/enterovirus, influenza A, including subtypes H1, H1-2009, and H3, influenza B, parainfluenza virus 1, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, respiratory syncytial virus, Bordetella parapertussis [IS1001], Bordetella pertussis [ptxP], Chlamydia pneumoniae, Mycoplasma pneumoniae)",86756,Antibody; respiratory syncytial virus,32.08552891917865,,Present in Autoproposal
0100U,"Respiratory pathogen, multiplex reverse transcription and multiplex amplified probe technique, multiple types or subtypes, 21 targets (adenovirus, coronavirus 229E, coronavirus HKU1, coronavirus NL63, coronavirus OC43, human metapneumovirus, human rhinovirus/enterovirus, influenza A, including subtypes H1, H1-2009, and H3, influenza B, parainfluenza virus 1, parainfluenza virus 2, parainfluenza virus 3, parainfluenza virus 4, respiratory syncytial virus, Bordetella parapertussis [IS1001], Bordetella pertussis [ptxP], Chlamydia pneumoniae, Mycoplasma pneumoniae)",Q2034,"INFLUENZA VIRUS VACCINE, SPLIT VIRUS, FOR INTRAMUSCULAR USE (AGRIFLU)",28.116305728597368,,Present in Autoproposal
