HCPCS,LongDesc,SimCode,Sim_LongDesc
0104U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (32 genes [sequencing and deletion/duplication], EPCAM and GREM1 [deletion/duplication only])",81435,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis); genomic sequence analysis panel, must include sequencing of at least 10 genes, including APC, BMPR1A, CDH1, MLH1, MSH2, MSH6, MUTYH, PTEN, SMAD4, and STK11"
0104U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (32 genes [sequencing and deletion/duplication], EPCAM and GREM1 [deletion/duplication only])",82657,"Enzyme activity in blood cells, cultured cells, or tissue, not elsewhere specified; nonradioactive substrate, each specimen"
0543T,"""Transapical mitral valve repair, including transthoracic echocardiography, when performed, with placement of artificial chordae tendineae",0484T,"Transcatheter mitral valve implantation/replacement (TMVI) with prosthetic valve; transthoracic exposure (eg, thoracotomy, transapical)"
0543T,"""Transapical mitral valve repair, including transthoracic echocardiography, when performed, with placement of artificial chordae tendineae",93306,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, with spectral Doppler echocardiography, and with color flow Doppler echocardiography"
0543T,"""Transapical mitral valve repair, including transthoracic echocardiography, when performed, with placement of artificial chordae tendineae",33418,"Transcatheter mitral valve repair, percutaneous approach, including transseptal puncture when performed; initial prosthesis"
0544T,"Transcatheter mitral valve annulus reconstruction, with implantation of adjustable annulus reconstruction device, percutaneous approach including transseptal puncture",33418,"Transcatheter mitral valve repair, percutaneous approach, including transseptal puncture when performed; initial prosthesis"
0544T,"Transcatheter mitral valve annulus reconstruction, with implantation of adjustable annulus reconstruction device, percutaneous approach including transseptal puncture",93590,"Percutaneous transcatheter closure of paravalvular leak; initial occlusion device, mitral valve"
0545T,"Transcatheter tricuspid valve annulus reconstruction with implantation of adjustable annulus reconstruction device, percutaneous approach",33464,"Valvuloplasty, tricuspid valve; with ring insertion"
0545T,"Transcatheter tricuspid valve annulus reconstruction with implantation of adjustable annulus reconstruction device, percutaneous approach",93590,"Percutaneous transcatheter closure of paravalvular leak; initial occlusion device, mitral valve"
0545T,"Transcatheter tricuspid valve annulus reconstruction with implantation of adjustable annulus reconstruction device, percutaneous approach",33418,"Transcatheter mitral valve repair, percutaneous approach, including transseptal puncture when performed; initial prosthesis"
0546T,"Radiofrequency spectroscopy, real time, intraoperative margin assessment, at the time of partial mastectomy, with report",0351T,"Optical coherence tomography of breast or axillary lymph node, excised tissue, each specimen; real-time intraoperative"
0546T,"Radiofrequency spectroscopy, real time, intraoperative margin assessment, at the time of partial mastectomy, with report",0353T,"Optical coherence tomography of breast, surgical cavity; real-time intraoperative"
0547T,"Bone-material quality testing by microindentation(s) of the tibia(s), with results reported as a score",77080,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; axial skeleton (eg, hips, pelvis, spine)"
0547T,"Bone-material quality testing by microindentation(s) of the tibia(s), with results reported as a score",77081,"Dual-energy X-ray absorptiometry (DXA), bone density study, 1 or more sites; appendicular skeleton (peripheral) (eg, radius, wrist, heel)"
0548T,"Transperineal periurethral balloon continence device; bilateral placement, including cystoscopy and fluoroscopy",C9746,"TRANSPERINEAL IMPLANTATION OF PERMANENT ADJUSTABLE BALLOON CONTINENCE DEVICE, WITH CYSTOURETHROSCOPY, WHEN PERFORMED AND/OR FLUOROSCOPY, WHEN PERFORMED"
0548T,"Transperineal periurethral balloon continence device; bilateral placement, including cystoscopy and fluoroscopy",52441,"Cystourethroscopy, with insertion of permanent adjustable transprostatic implant; single implant"
0548T,"Transperineal periurethral balloon continence device; bilateral placement, including cystoscopy and fluoroscopy",55874,"Transperineal placement of biodegradable material, peri-prostatic, single or multiple injection(s), including image guidance, when performed"
0549T,"Transperineal periurethral balloon continence device; unilateral placement, including cystoscopy and fluoroscopy",55874,"Transperineal placement of biodegradable material, peri-prostatic, single or multiple injection(s), including image guidance, when performed"
0549T,"Transperineal periurethral balloon continence device; unilateral placement, including cystoscopy and fluoroscopy",52441,"Cystourethroscopy, with insertion of permanent adjustable transprostatic implant; single implant"
0549T,"Transperineal periurethral balloon continence device; unilateral placement, including cystoscopy and fluoroscopy",C9746,"TRANSPERINEAL IMPLANTATION OF PERMANENT ADJUSTABLE BALLOON CONTINENCE DEVICE, WITH CYSTOURETHROSCOPY, WHEN PERFORMED AND/OR FLUOROSCOPY, WHEN PERFORMED"
0550T,"Transperineal periurethral balloon continence device; removal, each balloon",52441,"Cystourethroscopy, with insertion of permanent adjustable transprostatic implant; single implant"
0550T,"Transperineal periurethral balloon continence device; removal, each balloon",C9746,"TRANSPERINEAL IMPLANTATION OF PERMANENT ADJUSTABLE BALLOON CONTINENCE DEVICE, WITH CYSTOURETHROSCOPY, WHEN PERFORMED AND/OR FLUOROSCOPY, WHEN PERFORMED"
0551T,Transperineal periurethral balloon continence device; adjustment of balloon(s) fluid volume,C9746,"TRANSPERINEAL IMPLANTATION OF PERMANENT ADJUSTABLE BALLOON CONTINENCE DEVICE, WITH CYSTOURETHROSCOPY, WHEN PERFORMED AND/OR FLUOROSCOPY, WHEN PERFORMED"
0551T,Transperineal periurethral balloon continence device; adjustment of balloon(s) fluid volume,52441,"Cystourethroscopy, with insertion of permanent adjustable transprostatic implant; single implant"
0551T,Transperineal periurethral balloon continence device; adjustment of balloon(s) fluid volume,55874,"Transperineal placement of biodegradable material, peri-prostatic, single or multiple injection(s), including image guidance, when performed"
0552T,"Low-level laser therapy, dynamic photonic and dynamic thermokinetic energies, provided by a physician or other qualified health care professional",E0221,INFRARED HEATING PAD SYSTEM
0552T,"Low-level laser therapy, dynamic photonic and dynamic thermokinetic energies, provided by a physician or other qualified health care professional",S8948,APPLICATION OF A MODALITY (REQUIRING CONSTANT PROVIDER ATTENDANCE) TO ONE OR MORE AREAS; LOW-LEVEL LASER; EACH 15 MINUTES
0553T,"Percutaneous transcatheter placement of iliac arteriovenous anastomosis implant, inclusive of all radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance necessary to complete the intervention",0254T,"Endovascular repair of iliac artery bifurcation (eg, aneurysm, pseudoaneurysm, arteriovenous malformation, trauma, dissection) using bifurcated endograft from the common iliac artery into both the external and internal iliac artery, including all selective and/or nonselective catheterization(s) required for device placement and all associated radiological supervision and interpretation, unilateral"
0553T,"Percutaneous transcatheter placement of iliac arteriovenous anastomosis implant, inclusive of all radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance necessary to complete the intervention",37221,"Revascularization, endovascular, open or percutaneous, iliac artery, unilateral, initial vessel; with transluminal stent placement(s), includes angioplasty within the same vessel, when performed"
0553T,"Percutaneous transcatheter placement of iliac arteriovenous anastomosis implant, inclusive of all radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance necessary to complete the intervention",0505T,"Endovenous femoral-popliteal arterial revascularization, with transcatheter placement of intravascular stent graft(s) and closure by any method, including percutaneous or open vascular access, ultrasound guidance for vascular access when performed, all catheterization(s) and intraprocedural roadmapping and imaging guidance necessary to complete the intervention, all associated radiological supervision and interpretation, when performed, with crossing of the occlusive lesion in an extraluminal fashion"
0554T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; retrieval and transmission of the scan data, assessment of bone strength and fracture risk and bone mineral density, interpretation and report",78350,"Bone density (bone mineral content) study, 1 or more sites; single photon absorptiometry"
0554T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; retrieval and transmission of the scan data, assessment of bone strength and fracture risk and bone mineral density, interpretation and report",77086,Vertebral fracture assessment via dual-energy X-ray absorptiometry (DXA)
0554T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; retrieval and transmission of the scan data, assessment of bone strength and fracture risk and bone mineral density, interpretation and report",77078,"Computed tomography, bone mineral density study, 1 or more sites, axial skeleton (eg, hips, pelvis, spine)"
0555T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; retrieval and transmission of the scan data",77078,"Computed tomography, bone mineral density study, 1 or more sites, axial skeleton (eg, hips, pelvis, spine)"
0555T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; retrieval and transmission of the scan data",78350,"Bone density (bone mineral content) study, 1 or more sites; single photon absorptiometry"
0555T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; retrieval and transmission of the scan data",77086,Vertebral fracture assessment via dual-energy X-ray absorptiometry (DXA)
0556T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; assessment of bone strength and fracture risk and bone mineral density",77078,"Computed tomography, bone mineral density study, 1 or more sites, axial skeleton (eg, hips, pelvis, spine)"
0556T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; assessment of bone strength and fracture risk and bone mineral density",78350,"Bone density (bone mineral content) study, 1 or more sites; single photon absorptiometry"
0556T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; assessment of bone strength and fracture risk and bone mineral density",77086,Vertebral fracture assessment via dual-energy X-ray absorptiometry (DXA)
0557T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; interpretation and report",77078,"Computed tomography, bone mineral density study, 1 or more sites, axial skeleton (eg, hips, pelvis, spine)"
0557T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; interpretation and report",78350,"Bone density (bone mineral content) study, 1 or more sites; single photon absorptiometry"
0557T,"Bone strength and fracture risk using finite element analysis of functional data, and bone-mineral density, utilizing data from a computed tomography scan; interpretation and report",77086,Vertebral fracture assessment via dual-energy X-ray absorptiometry (DXA)
0558T,Computed tomography scan taken for the purpose of biomechanical computed tomography analysis,77078,"Computed tomography, bone mineral density study, 1 or more sites, axial skeleton (eg, hips, pelvis, spine)"
0559T,Anatomic model 3D-printed from image data set(s); first individually prepared and processed component of an anatomic structure,76376,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; not requiring image postprocessing on an independent workstation"
0559T,Anatomic model 3D-printed from image data set(s); first individually prepared and processed component of an anatomic structure,76377,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; requiring image postprocessing on an independent workstation"
0560T,Anatomic model 3D-printed from image data set(s); each additional individually prepared and processed component of an anatomic structure (List separately in addition to code for primary procedure),76376,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; not requiring image postprocessing on an independent workstation"
0560T,Anatomic model 3D-printed from image data set(s); each additional individually prepared and processed component of an anatomic structure (List separately in addition to code for primary procedure),76377,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; requiring image postprocessing on an independent workstation"
0561T,Anatomic guide 3D-printed and designed from image data set(s); first anatomic guide,76376,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; not requiring image postprocessing on an independent workstation"
0561T,Anatomic guide 3D-printed and designed from image data set(s); first anatomic guide,76377,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; requiring image postprocessing on an independent workstation"
0562T,Anatomic guide 3D-printed and designed from image data set(s); each additional anatomic guide (List separately in addition to code for primary procedure),76377,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; requiring image postprocessing on an independent workstation"
0562T,Anatomic guide 3D-printed and designed from image data set(s); each additional anatomic guide (List separately in addition to code for primary procedure),76376,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; not requiring image postprocessing on an independent workstation"
90619,"Meningococcal conjugate vaccine, serogroups A, C, W, Y, quadrivalent, tetanus toxoid carrier (MenACWY-TT), for intramuscular use",90734,"Meningococcal conjugate vaccine, serogroups A, C, W, Y, quadrivalent, diphtheria toxoid carrier ( MenACWY-D) or CRM197 carrier (MenACWY-CRM), for intramuscular use"
90619,"Meningococcal conjugate vaccine, serogroups A, C, W, Y, quadrivalent, tetanus toxoid carrier (MenACWY-TT), for intramuscular use",90644,"Meningococcal conjugate vaccine, serogroups C & Y and Haemophilus influenzae type b vaccine (Hib-MenCY), 4 dose schedule, when administered to children 6 weeks-18 months of age, for intramuscular use"
90619,"Meningococcal conjugate vaccine, serogroups A, C, W, Y, quadrivalent, tetanus toxoid carrier (MenACWY-TT), for intramuscular use",90733,"Meningococcal polysaccharide vaccine, serogroups A, C, Y, W-135, quadrivalent (MPSV4), for subcutaneous use"
J1444,"Injection, ferric pyrophosphate citrate powder, 0.1 mg of iron",J1443,"INJECTION, FERRIC PYROPHOSPHATE CITRATE SOLUTION, 0.1 MG OF IRON"
J7677,"Revefenacin inhalation solution, fda-approved final product, non-compounded, administered through DME, 1 microgram",J7644,"IPRATROPIUM BROMIDE, INHALATION SOLUTION, FDA-APPROVED FINAL PRODUCT, NON-COMPOUNDED, ADMINISTERED THROUGH DME, UNIT DOSE FORM, PER MILLIGRAM"
J9030,"BCG live intravesical instillation, 1 mg",J9031,BCG (INTRAVESICAL) PER INSTILLATION
J9356,"Injection, trastuzumab, 10 mg and Hyaluronidase-oysk",J9311 ,BCG (INTRAVESICAL) PER INSTILLATION
Q5112,"Injection, trastuzumab-dttb, biosimilar, (Ontruzant), 10 mg",J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg"
Q5113,"Injection, trastuzumab-pkrb, biosimilar, (Herzuma), 10 mg",J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg"
Q5114,"Injection, Trastuzumab-dkst, biosimilar, (Ogivri), 10 mg",J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg"
Q5115,"Injection, rituximab-abbs, biosimilar, (Truxima), 10 mg",J9312,"INJECTION, RITUXIMAB, 10 MG"
