NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Rank
33440,"Replacement, aortic valve; by translocation of autologous pulmonary valve and transventricular aortic annulus enlargement of the left ventricular outflow tract with valved conduit replacement of pulmonary valve (Ross-Konno procedure)",33366,"Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; transapical exposure (eg, left thoracotomy)",37.305524579021224,
33440,"Replacement, aortic valve; by translocation of autologous pulmonary valve and transventricular aortic annulus enlargement of the left ventricular outflow tract with valved conduit replacement of pulmonary valve (Ross-Konno procedure)",33362,Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; open femoral artery approach,36.52893913969481,
33440,"Replacement, aortic valve; by translocation of autologous pulmonary valve and transventricular aortic annulus enlargement of the left ventricular outflow tract with valved conduit replacement of pulmonary valve (Ross-Konno procedure)",33361,Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; percutaneous femoral artery approach,36.48670437158837,
33440,"Replacement, aortic valve; by translocation of autologous pulmonary valve and transventricular aortic annulus enlargement of the left ventricular outflow tract with valved conduit replacement of pulmonary valve (Ross-Konno procedure)",33364,Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; open iliac artery approach,36.40097493382572,
33440,"Replacement, aortic valve; by translocation of autologous pulmonary valve and transventricular aortic annulus enlargement of the left ventricular outflow tract with valved conduit replacement of pulmonary valve (Ross-Konno procedure)",33363,Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; open axillary artery approach,36.07464260179694,
33440,"Replacement, aortic valve; by translocation of autologous pulmonary valve and transventricular aortic annulus enlargement of the left ventricular outflow tract with valved conduit replacement of pulmonary valve (Ross-Konno procedure)",33602,Closure of semilunar valve (aortic or pulmonary) by suture or patch,35.843115215632835,
33440,"Replacement, aortic valve; by translocation of autologous pulmonary valve and transventricular aortic annulus enlargement of the left ventricular outflow tract with valved conduit replacement of pulmonary valve (Ross-Konno procedure)",33403,"Valvuloplasty, aortic valve; using transventricular dilation, with cardiopulmonary bypass",34.88982362813025,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35400,Angioscopy (noncoronary vessels or grafts) during therapeutic intervention (List separately in addition to code for primary procedure),27.33494387950703,15
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",00563,"Anesthesia for procedures on heart, pericardial sac, and great vessels of chest; with pump oxygenator with hypothermic circulatory arrest",26.954870100178685,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33368,"Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; cardiopulmonary bypass support with open peripheral arterial and venous cannulation (eg, femoral, iliac, axillary vessels) (List separately in addition to code for primary procedure)",26.071695442482213,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33367,"Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; cardiopulmonary bypass support with percutaneous peripheral arterial and venous cannulation (eg, femoral vessels) (List separately in addition to code for primary procedure)",25.238425787833553,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",34813,Placement of femoral-femoral prosthetic graft during endovascular aortic aneurysm repair (List separately in addition to code for primary procedure),24.569628291451718,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",0079T,"Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch (List separately in addition to code for primary procedure)",24.293731950148523,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33619,"Repair of single ventricle with aortic outflow obstruction and aortic arch hypoplasia (hypoplastic left heart syndrome) (eg, Norwood procedure)",24.130272289690158,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35685,"Placement of vein patch or cuff at distal anastomosis of bypass graft, synthetic conduit (List separately in addition to code for primary procedure)",24.0236186678255,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",S8048,ISOLATED LIMB PERFUSION,23.846535474968313,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35571,"Bypass graft, with vein; popliteal-tibial, -peroneal artery or other distal vessels",23.83448176317903,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",0081T,"Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch, radiological supervision and interpretation (List separately in addition to code for primary procedure)",23.435831822566293,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33870,"Transverse arch graft, with cardiopulmonary bypass",22.48582042228719,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",78480,Myocardial perfusion study with ejection fraction (List separately in addition to code for primary procedure),22.378292243139605,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35697,"Reimplantation, visceral artery to infrarenal aortic prosthesis, each artery (List separately in addition to code for primary procedure)",22.35527729517999,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33335,"Insertion of graft, aorta or great vessels; with cardiopulmonary bypass",21.59104427739393,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35400,Angioscopy (noncoronary vessels or grafts) during therapeutic intervention (List separately in addition to code for primary procedure),27.33494387950703,15
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",00563,"Anesthesia for procedures on heart, pericardial sac, and great vessels of chest; with pump oxygenator with hypothermic circulatory arrest",26.954870100178685,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33368,"Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; cardiopulmonary bypass support with open peripheral arterial and venous cannulation (eg, femoral, iliac, axillary vessels) (List separately in addition to code for primary procedure)",26.071695442482213,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33367,"Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; cardiopulmonary bypass support with percutaneous peripheral arterial and venous cannulation (eg, femoral vessels) (List separately in addition to code for primary procedure)",25.238425787833553,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",34813,Placement of femoral-femoral prosthetic graft during endovascular aortic aneurysm repair (List separately in addition to code for primary procedure),24.569628291451718,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",0079T,"Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch (List separately in addition to code for primary procedure)",24.293731950148523,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33619,"Repair of single ventricle with aortic outflow obstruction and aortic arch hypoplasia (hypoplastic left heart syndrome) (eg, Norwood procedure)",24.130272289690158,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35685,"Placement of vein patch or cuff at distal anastomosis of bypass graft, synthetic conduit (List separately in addition to code for primary procedure)",24.0236186678255,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",S8048,ISOLATED LIMB PERFUSION,23.846535474968313,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35571,"Bypass graft, with vein; popliteal-tibial, -peroneal artery or other distal vessels",23.83448176317903,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",0081T,"Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch, radiological supervision and interpretation (List separately in addition to code for primary procedure)",23.435831822566293,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33870,"Transverse arch graft, with cardiopulmonary bypass",22.48582042228719,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",78480,Myocardial perfusion study with ejection fraction (List separately in addition to code for primary procedure),22.378292243139605,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35697,"Reimplantation, visceral artery to infrarenal aortic prosthesis, each artery (List separately in addition to code for primary procedure)",22.35527729517999,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33335,"Insertion of graft, aorta or great vessels; with cardiopulmonary bypass",21.59104427739393,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35400,Angioscopy (noncoronary vessels or grafts) during therapeutic intervention (List separately in addition to code for primary procedure),27.33494387950703,15
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",00563,"Anesthesia for procedures on heart, pericardial sac, and great vessels of chest; with pump oxygenator with hypothermic circulatory arrest",26.954870100178685,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33368,"Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; cardiopulmonary bypass support with open peripheral arterial and venous cannulation (eg, femoral, iliac, axillary vessels) (List separately in addition to code for primary procedure)",26.071695442482213,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33367,"Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; cardiopulmonary bypass support with percutaneous peripheral arterial and venous cannulation (eg, femoral vessels) (List separately in addition to code for primary procedure)",25.238425787833553,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",34813,Placement of femoral-femoral prosthetic graft during endovascular aortic aneurysm repair (List separately in addition to code for primary procedure),24.569628291451718,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",0079T,"Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch (List separately in addition to code for primary procedure)",24.293731950148523,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33619,"Repair of single ventricle with aortic outflow obstruction and aortic arch hypoplasia (hypoplastic left heart syndrome) (eg, Norwood procedure)",24.130272289690158,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35685,"Placement of vein patch or cuff at distal anastomosis of bypass graft, synthetic conduit (List separately in addition to code for primary procedure)",24.0236186678255,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",S8048,ISOLATED LIMB PERFUSION,23.846535474968313,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35571,"Bypass graft, with vein; popliteal-tibial, -peroneal artery or other distal vessels",23.83448176317903,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",0081T,"Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch, radiological supervision and interpretation (List separately in addition to code for primary procedure)",23.435831822566293,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33870,"Transverse arch graft, with cardiopulmonary bypass",22.48582042228719,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",78480,Myocardial perfusion study with ejection fraction (List separately in addition to code for primary procedure),22.378292243139605,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35697,"Reimplantation, visceral artery to infrarenal aortic prosthesis, each artery (List separately in addition to code for primary procedure)",22.35527729517999,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33335,"Insertion of graft, aorta or great vessels; with cardiopulmonary bypass",21.59104427739393,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35400,Angioscopy (noncoronary vessels or grafts) during therapeutic intervention (List separately in addition to code for primary procedure),27.33494387950703,15
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",00563,"Anesthesia for procedures on heart, pericardial sac, and great vessels of chest; with pump oxygenator with hypothermic circulatory arrest",26.954870100178685,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33368,"Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; cardiopulmonary bypass support with open peripheral arterial and venous cannulation (eg, femoral, iliac, axillary vessels) (List separately in addition to code for primary procedure)",26.071695442482213,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33367,"Transcatheter aortic valve replacement (TAVR/TAVI) with prosthetic valve; cardiopulmonary bypass support with percutaneous peripheral arterial and venous cannulation (eg, femoral vessels) (List separately in addition to code for primary procedure)",25.238425787833553,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",34813,Placement of femoral-femoral prosthetic graft during endovascular aortic aneurysm repair (List separately in addition to code for primary procedure),24.569628291451718,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",0079T,"Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch (List separately in addition to code for primary procedure)",24.293731950148523,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33619,"Repair of single ventricle with aortic outflow obstruction and aortic arch hypoplasia (hypoplastic left heart syndrome) (eg, Norwood procedure)",24.130272289690158,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35685,"Placement of vein patch or cuff at distal anastomosis of bypass graft, synthetic conduit (List separately in addition to code for primary procedure)",24.0236186678255,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",S8048,ISOLATED LIMB PERFUSION,23.846535474968313,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35571,"Bypass graft, with vein; popliteal-tibial, -peroneal artery or other distal vessels",23.83448176317903,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",0081T,"Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch, radiological supervision and interpretation (List separately in addition to code for primary procedure)",23.435831822566293,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33870,"Transverse arch graft, with cardiopulmonary bypass",22.48582042228719,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",78480,Myocardial perfusion study with ejection fraction (List separately in addition to code for primary procedure),22.378292243139605,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",35697,"Reimplantation, visceral artery to infrarenal aortic prosthesis, each artery (List separately in addition to code for primary procedure)",22.35527729517999,
33866,"Aortic hemiarch graft including isolation and control of the arch vessels, beveled open distal aortic anastomosis extending under one or more of the arch vessels, and total circulatory arrest or isolated cerebral perfusion (List separately in addition to code for primary procedure)",33335,"Insertion of graft, aorta or great vessels; with cardiopulmonary bypass",21.59104427739393,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36568,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump; younger than 5 years of age",78.96932067762005,1
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36569,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump; age 5 years or older",72.60989702178252,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36570,"Insertion of peripherally inserted central venous access device, with subcutaneous port; younger than 5 years of age",65.34239057877518,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36557,"Insertion of tunneled centrally inserted central venous catheter, without subcutaneous port or pump; younger than 5 years of age",60.34768106565516,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36571,"Insertion of peripherally inserted central venous access device, with subcutaneous port; age 5 years or older",58.53153842741059,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36584,"Replacement, complete, of a peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, through same venous access",58.15351757553928,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",S9527,"INSERTION OF A PERIPHERALLY INSERTED CENTRAL VENOUS CATHETER (PICC), INCLUDING NURSING SERVICES AND ALL SUPPLIES",56.522121917232404,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36558,"Insertion of tunneled centrally inserted central venous catheter, without subcutaneous port or pump; age 5 years or older",53.89514007500037,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36560,"Insertion of tunneled centrally inserted central venous access device, with subcutaneous port; younger than 5 years of age",52.22969292790059,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",S5520,"HOME INFUSION THERAPY, ALL SUPPLIES (INCLUDING CATHETER) NECESSARY FOR A PERIPHERALLY INSERTED CENTRAL VENOUS CATHETER (PICC) LINE INSERTION",49.87074031730257,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36555,Insertion of non-tunneled centrally inserted central venous catheter; younger than 5 years of age,48.74649914003215,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",S5522,"HOME INFUSION THERAPY, INSERTION OF PERIPHERALLY INSERTED CENTRAL VENOUS CATHETER (PICC), NURSING SERVICES ONLY (NO SUPPLIES OR CATHETER INCLUDED)",48.514700854799074,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36561,"Insertion of tunneled centrally inserted central venous access device, with subcutaneous port; age 5 years or older",45.79998978365295,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36578,"Replacement, catheter only, of central venous access device, with subcutaneous port or pump, central or peripheral insertion site",43.06649277435545,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36556,Insertion of non-tunneled centrally inserted central venous catheter; age 5 years or older,41.632479978150954,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36568,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump; younger than 5 years of age",78.96932067762005,15
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36569,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump; age 5 years or older",72.60989702178252,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36570,"Insertion of peripherally inserted central venous access device, with subcutaneous port; younger than 5 years of age",65.34239057877518,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36557,"Insertion of tunneled centrally inserted central venous catheter, without subcutaneous port or pump; younger than 5 years of age",60.34768106565516,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36571,"Insertion of peripherally inserted central venous access device, with subcutaneous port; age 5 years or older",58.53153842741059,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",36584,"Replacement, complete, of a peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, through same venous access",58.15351757553928,
36572,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, including all imaging guidance, image documentation, and all associated radiological supervision and interpretation required to perform the insertion; younger than 5 years of age",S9527,"INSERTION OF A PERIPHERALLY INSERTED CENTRAL VENOUS CATHETER (PICC), INCLUDING NURSING SERVICES AND ALL SUPPLIES",56.522121917232404,
