NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Rank
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,30.784628219688457,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0391T,"Interrogation device evaluation (in person) with analysis, review and report, includes connection, recording and disconnection per patient encounter, leadless pacemaker system",30.51588117417091,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0390T,"Peri-procedural device evaluation (in person) and programming of device system parameters before or after a surgery, procedure or test with analysis, review and report, leadless pacemaker system",30.47813140304509,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,30.397959812350393,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0387T,"Transcatheter insertion or replacement of permanent leadless pacemaker, ventricular",58.505368170536855,8
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0388T,"Transcatheter removal of permanent leadless pacemaker, ventricular",50.61770251889763,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,34.21194673918542,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,32.64497827649925,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),32.045159671091724,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0389T,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report, leadless pacemaker system",31.637927426529117,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,30.784628219688457,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0391T,"Interrogation device evaluation (in person) with analysis, review and report, includes connection, recording and disconnection per patient encounter, leadless pacemaker system",30.51588117417091,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0390T,"Peri-procedural device evaluation (in person) and programming of device system parameters before or after a surgery, procedure or test with analysis, review and report, leadless pacemaker system",30.47813140304509,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,30.397959812350393,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0387T,"Transcatheter insertion or replacement of permanent leadless pacemaker, ventricular",58.505368170536855,4
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0388T,"Transcatheter removal of permanent leadless pacemaker, ventricular",50.61770251889763,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,34.21194673918542,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,32.64497827649925,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),32.045159671091724,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0389T,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report, leadless pacemaker system",31.637927426529117,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,30.784628219688457,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0391T,"Interrogation device evaluation (in person) with analysis, review and report, includes connection, recording and disconnection per patient encounter, leadless pacemaker system",30.51588117417091,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0390T,"Peri-procedural device evaluation (in person) and programming of device system parameters before or after a surgery, procedure or test with analysis, review and report, leadless pacemaker system",30.47813140304509,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,30.397959812350393,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0387T,"Transcatheter insertion or replacement of permanent leadless pacemaker, ventricular",58.505368170536855,10
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0388T,"Transcatheter removal of permanent leadless pacemaker, ventricular",50.61770251889763,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0304T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; device only,34.21194673918542,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,32.64497827649925,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0302T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; complete system (includes device and electrode),32.045159671091724,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0389T,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report, leadless pacemaker system",31.637927426529117,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0303T,Insertion or removal and replacement of intracardiac ischemia monitoring system including imaging supervision and interpretation when performed and intra-operative interrogation and programming when performed; electrode only,30.784628219688457,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0391T,"Interrogation device evaluation (in person) with analysis, review and report, includes connection, recording and disconnection per patient encounter, leadless pacemaker system",30.51588117417091,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",0390T,"Peri-procedural device evaluation (in person) and programming of device system parameters before or after a surgery, procedure or test with analysis, review and report, leadless pacemaker system",30.47813140304509,
33274,"Transcatheter insertion or replacement of permanent leadless pacemaker, right ventricular, including imaging guidance (eg, fluoroscopy, venous ultrasound, ventriculography, femoral venography) and device evaluation (eg, interrogation or programming), when performed",33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,30.397959812350393,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",0388T,"Transcatheter removal of permanent leadless pacemaker, ventricular",91.64952099494721,1
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",0387T,"Transcatheter insertion or replacement of permanent leadless pacemaker, ventricular",79.29337657015094,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",93603,Right ventricular recording,43.95638078811496,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33233,Removal of permanent pacemaker pulse generator only,42.14103805200815,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33215,Repositioning of previously implanted transvenous pacemaker or implantable defibrillator (right atrial or right ventricular) electrode,38.32352851502184,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33236,"Removal of permanent epicardial pacemaker and electrodes by thoracotomy; single lead system, atrial or ventricular",37.06406095700803,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,36.640066900636334,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",93542,Injection procedure during cardiac catheterization; for selective right ventricular or right atrial angiography,35.09347802606174,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,34.11805857960007,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",00530,Anesthesia for permanent transvenous pacemaker insertion,32.229373135483804,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",0388T,"Transcatheter removal of permanent leadless pacemaker, ventricular",91.64952099494721,4
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",0387T,"Transcatheter insertion or replacement of permanent leadless pacemaker, ventricular",79.29337657015094,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",93603,Right ventricular recording,43.95638078811496,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33233,Removal of permanent pacemaker pulse generator only,42.14103805200815,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33215,Repositioning of previously implanted transvenous pacemaker or implantable defibrillator (right atrial or right ventricular) electrode,38.32352851502184,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33236,"Removal of permanent epicardial pacemaker and electrodes by thoracotomy; single lead system, atrial or ventricular",37.06406095700803,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,36.640066900636334,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",93542,Injection procedure during cardiac catheterization; for selective right ventricular or right atrial angiography,35.09347802606174,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,34.11805857960007,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",00530,Anesthesia for permanent transvenous pacemaker insertion,32.229373135483804,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",0388T,"Transcatheter removal of permanent leadless pacemaker, ventricular",91.64952099494721,10
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",0387T,"Transcatheter insertion or replacement of permanent leadless pacemaker, ventricular",79.29337657015094,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",93603,Right ventricular recording,43.95638078811496,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33233,Removal of permanent pacemaker pulse generator only,42.14103805200815,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33215,Repositioning of previously implanted transvenous pacemaker or implantable defibrillator (right atrial or right ventricular) electrode,38.32352851502184,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33236,"Removal of permanent epicardial pacemaker and electrodes by thoracotomy; single lead system, atrial or ventricular",37.06406095700803,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33207,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular,36.640066900636334,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",93542,Injection procedure during cardiac catheterization; for selective right ventricular or right atrial angiography,35.09347802606174,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,34.11805857960007,
33275,"Transcatheter removal of permanent leadless pacemaker, right ventricular",00530,Anesthesia for permanent transvenous pacemaker insertion,32.229373135483804,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0319T,Insertion or replacement of subcutaneous implantable defibrillator system with subcutaneous electrode,33.559503676757366,10
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0320T,Insertion of subcutaneous defibrillator electrode,31.705578502005032,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",E0608,APNEA MONITOR,29.507032098234042,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0321T,Insertion of subcutaneous implantable defibrillator pulse generator only with existing subcutaneous electrode,28.770074389455115,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",33271,Insertion of subcutaneous implantable defibrillator electrode,28.581591946803986,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",27.261077494204176,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0411T,"Insertion or replacement of permanent cardiac contractility modulation system, including contractility evaluation when performed, and programming of sensing and therapeutic parameters; ventricular electrode only",27.064501088997066,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0409T,"Insertion or replacement of permanent cardiac contractility modulation system, including contractility evaluation when performed, and programming of sensing and therapeutic parameters; pulse generator only",26.953626889044447,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0410T,"Insertion or replacement of permanent cardiac contractility modulation system, including contractility evaluation when performed, and programming of sensing and therapeutic parameters; atrial electrode only",26.867800489976545,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0454T,"Insertion or replacement of a permanently implantable aortic counterpulsation ventricular assist system, endovascular approach, and programming of sensing and therapeutic parameters; subcutaneous electrode",25.665412064212546,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0319T,Insertion or replacement of subcutaneous implantable defibrillator system with subcutaneous electrode,33.559503676757366,10
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0320T,Insertion of subcutaneous defibrillator electrode,31.705578502005032,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",E0608,APNEA MONITOR,29.507032098234042,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0321T,Insertion of subcutaneous implantable defibrillator pulse generator only with existing subcutaneous electrode,28.770074389455115,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",33271,Insertion of subcutaneous implantable defibrillator electrode,28.581591946803986,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",27.261077494204176,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0411T,"Insertion or replacement of permanent cardiac contractility modulation system, including contractility evaluation when performed, and programming of sensing and therapeutic parameters; ventricular electrode only",27.064501088997066,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0409T,"Insertion or replacement of permanent cardiac contractility modulation system, including contractility evaluation when performed, and programming of sensing and therapeutic parameters; pulse generator only",26.953626889044447,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0410T,"Insertion or replacement of permanent cardiac contractility modulation system, including contractility evaluation when performed, and programming of sensing and therapeutic parameters; atrial electrode only",26.867800489976545,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0454T,"Insertion or replacement of a permanently implantable aortic counterpulsation ventricular assist system, endovascular approach, and programming of sensing and therapeutic parameters; subcutaneous electrode",25.665412064212546,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0319T,Insertion or replacement of subcutaneous implantable defibrillator system with subcutaneous electrode,33.559503676757366,10
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0320T,Insertion of subcutaneous defibrillator electrode,31.705578502005032,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",E0608,APNEA MONITOR,29.507032098234042,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0321T,Insertion of subcutaneous implantable defibrillator pulse generator only with existing subcutaneous electrode,28.770074389455115,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",33271,Insertion of subcutaneous implantable defibrillator electrode,28.581591946803986,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",27.261077494204176,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0411T,"Insertion or replacement of permanent cardiac contractility modulation system, including contractility evaluation when performed, and programming of sensing and therapeutic parameters; ventricular electrode only",27.064501088997066,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0409T,"Insertion or replacement of permanent cardiac contractility modulation system, including contractility evaluation when performed, and programming of sensing and therapeutic parameters; pulse generator only",26.953626889044447,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0410T,"Insertion or replacement of permanent cardiac contractility modulation system, including contractility evaluation when performed, and programming of sensing and therapeutic parameters; atrial electrode only",26.867800489976545,
33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",0454T,"Insertion or replacement of a permanently implantable aortic counterpulsation ventricular assist system, endovascular approach, and programming of sensing and therapeutic parameters; subcutaneous electrode",25.665412064212546,
33286,"Removal, subcutaneous cardiac rhythm monitor",E0608,APNEA MONITOR,34.19494472179875,10
33286,"Removal, subcutaneous cardiac rhythm monitor",0324T,Removal of subcutaneous defibrillator electrode,33.85743545148857,
33286,"Removal, subcutaneous cardiac rhythm monitor",28190,"Removal of foreign body, foot; subcutaneous",32.09201483168786,
33286,"Removal, subcutaneous cardiac rhythm monitor",23330,"Removal of foreign body, shoulder; subcutaneous",31.792105837267883,
33286,"Removal, subcutaneous cardiac rhythm monitor",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",31.59216538171503,
33286,"Removal, subcutaneous cardiac rhythm monitor",33272,Removal of subcutaneous implantable defibrillator electrode,30.394731708085775,
33286,"Removal, subcutaneous cardiac rhythm monitor",E0607,HOME BLOOD GLUCOSE MONITOR,28.453392798177056,
33286,"Removal, subcutaneous cardiac rhythm monitor",S9007,ULTRAFILTRATION MONITOR,28.119549981522397,
33286,"Removal, subcutaneous cardiac rhythm monitor",93040,"Rhythm ECG, 1-3 leads; with interpretation and report",27.515601372216825,
33286,"Removal, subcutaneous cardiac rhythm monitor",93042,"Rhythm ECG, 1-3 leads; interpretation and report only",27.515601372216825,
33286,"Removal, subcutaneous cardiac rhythm monitor",E0608,APNEA MONITOR,34.19494472179875,6
33286,"Removal, subcutaneous cardiac rhythm monitor",0324T,Removal of subcutaneous defibrillator electrode,33.85743545148857,
33286,"Removal, subcutaneous cardiac rhythm monitor",28190,"Removal of foreign body, foot; subcutaneous",32.09201483168786,
33286,"Removal, subcutaneous cardiac rhythm monitor",23330,"Removal of foreign body, shoulder; subcutaneous",31.792105837267883,
33286,"Removal, subcutaneous cardiac rhythm monitor",K0554,"RECEIVER (MONITOR), DEDICATED, FOR USE WITH THERAPEUTIC GLUCOSE CONTINUOUS MONITOR SYSTEM",31.59216538171503,
33286,"Removal, subcutaneous cardiac rhythm monitor",33272,Removal of subcutaneous implantable defibrillator electrode,30.394731708085775,
33286,"Removal, subcutaneous cardiac rhythm monitor",E0607,HOME BLOOD GLUCOSE MONITOR,28.453392798177056,
33286,"Removal, subcutaneous cardiac rhythm monitor",S9007,ULTRAFILTRATION MONITOR,28.119549981522397,
33286,"Removal, subcutaneous cardiac rhythm monitor",93040,"Rhythm ECG, 1-3 leads; with interpretation and report",27.515601372216825,
33286,"Removal, subcutaneous cardiac rhythm monitor",93042,"Rhythm ECG, 1-3 leads; interpretation and report only",27.515601372216825,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",C9741,"RIGHT HEART CATHETERIZATION WITH IMPLANTATION OF WIRELESS PRESSURE SENSOR IN THE PULMONARY ARTERY, INCLUDING ANY TYPE OF MEASUREMENT, ANGIOGRAPHY, IMAGING SUPERVISION, INTERPRETATION, AND REPORT",70.07047028254706,10
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",C2624,"IMPLANTABLE WIRELESS PULMONARY ARTERY PRESSURE SENSOR WITH DELIVERY CATHETER, INCLUDING ALL SYSTEM COMPONENTS",51.73526179659229,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",75741,"Angiography, pulmonary, unilateral, selective, radiological supervision and interpretation",44.501682342917334,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",75743,"Angiography, pulmonary, bilateral, selective, radiological supervision and interpretation",44.359805015095,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",93541,Injection procedure during cardiac catheterization; for pulmonary angiography,42.4977856269662,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",33471,"Valvotomy, pulmonary valve, closed heart; via pulmonary artery",41.0068199190463,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",36014,"Selective catheter placement, left or right pulmonary artery",40.49494215748391,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",93501,Right heart catheterization,36.77473369148938,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",33506,Repair of anomalous coronary artery from pulmonary artery origin; by translocation from pulmonary artery to aorta,36.33492667268601,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",36013,"Introduction of catheter, right heart or main pulmonary artery",35.351535068319215,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",C9741,"RIGHT HEART CATHETERIZATION WITH IMPLANTATION OF WIRELESS PRESSURE SENSOR IN THE PULMONARY ARTERY, INCLUDING ANY TYPE OF MEASUREMENT, ANGIOGRAPHY, IMAGING SUPERVISION, INTERPRETATION, AND REPORT",70.07047028254706,7
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",C2624,"IMPLANTABLE WIRELESS PULMONARY ARTERY PRESSURE SENSOR WITH DELIVERY CATHETER, INCLUDING ALL SYSTEM COMPONENTS",51.73526179659229,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",75741,"Angiography, pulmonary, unilateral, selective, radiological supervision and interpretation",44.501682342917334,
33289,"Transcatheter implantation of wireless pulmonary artery pressure sensor for long-term hemodynamic monitoring, including deployment and calibration of the sensor, right heart catheterization, selective pulmonary catheterization, radiological supervision and interpretation, and pulmonary artery angiography, when performed",75743,"Angiography, pulmonary, bilateral, selective, radiological supervision and interpretation",44.359805015095,
