NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Rank
43763,"Replacement of gastrostomy tube, percutaneous, includes removal, when performed, without imaging or endoscopic guidance; requiring revision of gastrostomy tract",43760,"Change of gastrostomy tube, percutaneous, without imaging or endoscopic guidance",69.73886302,1
50436,"Dilation of existing tract, percutaneous, for an endourologic procedure including imaging guidance (eg, ultrasound and/or fluoroscopy) and all associated radiological supervision and interpretation, with postprocedure tube placement, when performed",47531,"Injection procedure for cholangiography, percutaneous, complete diagnostic procedure including imaging guidance (eg, ultrasound and/or fluoroscopy) and all associated radiological supervision and interpretation; existing access",67.67774789,10
50437,"Dilation of existing tract, percutaneous, for an endourologic procedure including imaging guidance (eg, ultrasound and/or fluoroscopy) and all associated radiological supervision and interpretation, with postprocedure tube placement, when performed; including new access into the renal collecting system",47531,"Injection procedure for cholangiography, percutaneous, complete diagnostic procedure including imaging guidance (eg, ultrasound and/or fluoroscopy) and all associated radiological supervision and interpretation; existing access",63.69658758,10
53854,Transurethral destruction of prostate tissue; by radiofrequency generated water vapor thermotherapy,53852,Transurethral destruction of prostate tissue; by radiofrequency thermotherapy,76.50613715,1
76391,"Magnetic resonance (eg, vibration) elastography",91200,"Liver elastography, mechanically induced shear wave (eg, vibration), without imaging, with interpretation and report",46.93849796,1
76978,"Ultrasound, targeted dynamic microbubble sonographic contrast characterization (non-cardiac); initial lesion",C9744,"ULTRASOUND, ABDOMINAL, WITH CONTRAST",29.81470024,10
76979,"Ultrasound, targeted dynamic microbubble sonographic contrast characterization (non-cardiac); each additional lesion with separate injection (List separately in addition to code for primary procedure)",56606,Biopsy of vulva or perineum (separate procedure); each separate additional lesion (List separately in addition to code for primary procedure),41.23049655,10
76981,"Ultrasound, elastography; parenchyma (eg, organ)",0346T,"Ultrasound, elastography (List separately in addition to code for primary procedure)",61.8621201,3
76982,"Ultrasound, elastography; first target lesion",0346T,"Ultrasound, elastography (List separately in addition to code for primary procedure)",58.85848784,2
76983,"Ultrasound, elastography; each additional target lesion (List separately in addition to code for primary procedure)",0346T,"Ultrasound, elastography (List separately in addition to code for primary procedure)",82.67032553,10
77046,"Magnetic resonance imaging, breast, without contrast material; unilateral",77058,"Magnetic resonance imaging, breast, without and/or with contrast material(s); unilateral",100,1
77047,"Magnetic resonance imaging, breast, without contrast material; bilateral",77059,"Magnetic resonance imaging, breast, without and/or with contrast material(s); bilateral",100,1
77048,"Magnetic resonance imaging, breast, without and with contrast material(s), including computer-aided detection (CAD real-time lesion detection, characterization and pharmacokinetic analysis), when performed; unilateral",0159T,"Computer-aided detection, including computer algorithm analysis of MRI image data for lesion detection/characterization, pharmacokinetic analysis, with further physician review for interpretation, breast MRI (List separately in addition to code for primary procedure)",57.01960508,4
77049,"Magnetic resonance imaging, breast, without and with contrast material(s), including computer-aided detection (CAD real-time lesion detection, characterization and pharmacokinetic analysis), when performed; bilateral",0159T,"Computer-aided detection, including computer algorithm analysis of MRI image data for lesion detection/characterization, pharmacokinetic analysis, with further physician review for interpretation, breast MRI (List separately in addition to code for primary procedure)",56.9704937,4
81163,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",S3820,COMPLETE BRCA1 AND BRCA2 GENE SEQUENCE ANALYSIS FOR SUSCEPTIBILITY TO BREAST AND OVARIAN CANCER,69.15620024,10
81164,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full duplication/deletion analysis (ie, detection of large gene rearrangements)",81162,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis and full duplication/deletion analysis",69.30307247,10
81165,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",81162,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis and full duplication/deletion analysis",73.65614673,1
81166,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full duplication/deletion analysis (ie, detection of large gene rearrangements)",81162,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis and full duplication/deletion analysis",71.491809,10
81167,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full duplication/deletion analysis (ie, detection of large gene rearrangements)",81162,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis and full duplication/deletion analysis",71.491809,7
81171,"AFF2 (AF4/FMR2 family, member 2 [FMR2]) (eg, fragile X mental retardation 2 [FRAXE]) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",85.03216715,10
81172,"AFF2 (AF4/FMR2 family, member 2 [FMR2]) (eg, fragile X mental retardation 2 [FRAXE]) gene analysis; characterization of alleles (eg, expanded size and methylation status)",81244,"FMR1 (Fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; characterization of alleles (eg, expanded size and methylation status)",85.51440413,1
81173,"AR (androgen receptor) (eg, spinal and bulbar muscular atrophy, Kennedy disease, X chromosome inactivation) gene analysis; full gene sequence",81408,"Molecular pathology procedure, Level 9 (eg, analysis of >50 exons in a single gene by DNA sequence analysis) ABCA4 (ATP-binding cassette, sub-family A [ABC1], member 4) (eg, Stargardt disease, age-related macular degeneration), full gene sequence ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia), full gene sequence CDH23 (cadherin-related 23) (eg, Usher syndrome, type 1), full gene sequence CEP290 (centrosomal protein 290kDa) (eg, Joubert syndrome), full gene sequence COL1A1 (collagen, type I, alpha 1) (eg, osteogenesis imperfecta, type I), full gene sequence COL1A2 (collagen, type I, alpha 2) (eg, osteogenesis imperfecta, type I), full gene sequence COL4A1 (collagen, type IV, alpha 1) (eg, brain small-vessel disease with hemorrhage), full gene sequence COL4A3 (collagen, type IV, alpha 3 [Goodpasture antigen]) (eg, Alport syndrome), full gene sequence COL4A5 (collagen, type IV, alpha 5) (eg, Alport syndrome), full gene sequence DMD (dystrophin) (eg, Duchenne/Becker muscular dystrophy), full gene sequence DYSF (dysferlin, limb girdle muscular dystrophy 2B [autosomal recessive]) (eg, limb-girdle muscular dystrophy), full gene sequence FBN1 (fibrillin 1) (eg, Marfan syndrome), full gene sequence ITPR1 (inositol 1,4,5-trisphosphate receptor, type 1) (eg, spinocerebellar ataxia), full gene sequence LAMA2 (laminin, alpha 2) (eg, congenital muscular dystrophy), full gene sequence LRRK2 (leucine-rich repeat kinase 2) (eg, Parkinson disease), full gene sequence MYH11 (myosin, heavy chain 11, smooth muscle) (eg, thoracic aortic aneurysms and aortic dissections), full gene sequence NEB (nebulin) (eg, nemaline myopathy 2), full gene sequence NF1 (neurofibromin 1) (eg, neurofibromatosis, type 1), full gene sequence PKHD1 (polycystic kidney and hepatic disease 1) (eg, autosomal recessive polycystic kidney disease), full gene sequence RYR1 (ryanodine receptor 1, skeletal) (eg, malignant hyperthermia), full gene sequence RYR2 (ryanodine receptor 2 [cardiac]) (eg, cate01cholaminergic polymorphic ventricular tachycardia, arrhythmogenic right ventricular dysplasia), full gene sequence or targeted sequence analysis of > 50 exons USH2A (Usher syndrome 2A [autosomal recessive, mild]) (eg, Usher syndrome, type 2), full gene sequence VPS13B (vacuolar protein sorting 13 homolog B [yeast]) (eg, Cohen syndrome), full gene sequence VWF (von Willebrand factor) (eg, von Willebrand disease types 1 and 3), full gene sequence",49.5661684,10
81174,"AR (androgen receptor) (eg, spinal and bulbar muscular atrophy, Kennedy disease, X chromosome inactivation) gene analysis; known familial variant",81215,"BRCA1 (breast cancer 1) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",33.72249251,10
81177,"ATN1 (atrophin 1) (eg, dentatorubral-pallidoluysian atrophy) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",44.47313062,10
81178,"ATXN1 (ataxin 1) (eg, spinocerebellar ataxia) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",40.72407013,1
81179,"ATXN2 (ataxin 2) (eg, spinocerebellar ataxia) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",40.72407013,1
81180,"ATXN3 (ataxin 3) (eg, spinocerebellar ataxia, Machado-Joseph disease) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",39.70971307,10
81181,"ATXN7 (ataxin 7) (eg, spinocerebellar ataxia) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",40.72407013,1
81182,"ATXN8OS (ATXN8 opposite strand [non-protein coding]) (eg, spinocerebellar ataxia) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",34.40816591,10
81183,"ATXN10 (ataxin 10) (eg, spinocerebellar ataxia) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",39.73875401,1
81184,"CACNA1A (calcium voltage-gated channel subunit alpha1 A) (eg, spinocerebellar ataxia) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",S3861,"GENETIC TESTING, SODIUM CHANNEL, VOLTAGE-GATED, TYPE V, ALPHA SUBUNIT (SCN5A) AND VARIANTS FOR SUSPECTED BRUGADA SYNDROME",34.4555784,2
81185,"CACNA1A (calcium voltage-gated channel subunit alpha1 A) (eg, spinocerebellar ataxia) gene analysis; full gene sequence",S3818,COMPLETE GENE SEQUENCE ANALYSIS; BRCA1 GENE,43.13548202,10
81186,"CACNA1A (calcium voltage-gated channel subunit alpha1 A) (eg, spinocerebellar ataxia) gene analysis; known familial variant",S3861,"GENETIC TESTING, SODIUM CHANNEL, VOLTAGE-GATED, TYPE V, ALPHA SUBUNIT (SCN5A) AND VARIANTS FOR SUSPECTED BRUGADA SYNDROME",37.34032781,10
81187,"CNBP (CCHC-type zinc finger nucleic acid binding protein) (eg, myotonic dystrophy type 2) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",S3853,GENETIC TESTING FOR MYOTONIC MUSCULAR DYSTROPHY,32.24101918,2
81188,"CSTB (cystatin B) (eg, Unverricht-Lundborg disease) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",82610,Cystatin C,46.31137774,10
81189,"CSTB (cystatin B) (eg, Unverricht-Lundborg disease) gene analysis; full gene sequence",S3818,COMPLETE GENE SEQUENCE ANALYSIS; BRCA1 GENE,64.27665095,10
81190,"CSTB (cystatin B) (eg, Unverricht-Lundborg disease) gene analysis; known familial variant(s)",82610,Cystatin C,54.36107129,10
81204,"AR (androgen receptor) (eg, spinal and bulbar muscular atrophy, Kennedy disease, X chromosome inactivation) gene analysis; characterization of alleles (eg, expanded size or methylation status)",81244,"FMR1 (Fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; characterization of alleles (eg, expanded size and methylation status)",36.53686454,1
81233,"BTK (Bruton's tyrosine kinase) (eg, chronic lymphocytic leukemia) gene analysis, common variants (eg, C481S, C481R, C481F)",81246,"FLT3 (fms-related tyrosine kinase 3) (eg, acute myeloid leukemia), gene analysis; tyrosine kinase domain (TKD) variants (eg, D835, I836)",54.82323322,1
81234,"DMPK (DM1 protein kinase) (eg, myotonic dystrophy type 1) gene analysis; evaluation to detect abnormal (expanded) alleles",S3853,GENETIC TESTING FOR MYOTONIC MUSCULAR DYSTROPHY,37.8621424,1
81236,"EZH2 (enhancer of zeste 2 polycomb repressive complex 2 subunit) (eg, myelodysplastic syndrome, myeloproliferative neoplasms) gene analysis, full gene sequence",81175,"ASXL1 (additional sex combs like 1, transcriptional regulator) (eg, myelodysplastic syndrome, myeloproliferative neoplasms, chronic myelomonocytic leukemia), gene analysis; full gene sequence",50.94335929,10
81237,"EZH2 (enhancer of zeste 2 polycomb repressive complex 2 subunit) (eg, diffuse large B-cell lymphoma) gene analysis, common variant(s) (eg, codon 646)",G9120,ONCOLOGY; DISEASE STATUS; NON-HODGKIN'S LYMPHOMA; TRANSFORMED FROM FOLLICULAR LYMPHOMA TO DIFFUSE LARGE B-CELL LYMPHOMA (FOR USE IN A MEDICARE-APPROVED DEMONSTRATION PROJECT),35.22235847,10
81239,"DMPK (DM1 protein kinase) (eg, myotonic dystrophy type 1) gene analysis; characterization of alleles (eg, expanded size)",S3853,GENETIC TESTING FOR MYOTONIC MUSCULAR DYSTROPHY,39.56369032,1
81271,"HTT (huntingtin) (eg, Huntington disease) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",48.29856189,10
81274,"HTT (huntingtin) (eg, Huntington disease) gene analysis; characterization of alleles (eg, expanded size)",81244,"FMR1 (Fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; characterization of alleles (eg, expanded size and methylation status)",43.17466218,10
81284,"FXN (frataxin) (eg, Friedreich ataxia) gene analysis; evaluation to detect abnormal (expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",44.95321999,10
81285,"FXN (frataxin) (eg, Friedreich ataxia) gene analysis; characterization of alleles (eg, expanded size)",81244,"FMR1 (Fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; characterization of alleles (eg, expanded size and methylation status)",39.72323667,10
81286,"FXN (frataxin) (eg, Friedreich ataxia) gene analysis; full gene sequence",S3819,COMPLETE GENE SEQUENCE ANALYSIS; BRCA2 GENE,69.08839021,10
81289,"FXN (frataxin) (eg, Friedreich ataxia) gene analysis; known familial variant(s)",81217,"BRCA2 (breast cancer 2) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",49.3783101,10
81305,"MYD88 (myeloid differentiation primary response 88) (eg, Waldenstrom's macroglobulinemia, lymphoplasmacytic leukemia) gene analysis, p.Leu265Pro (L265P) variant",81334,"RUNX1 (runt related transcription factor 1) (eg, acute myeloid leukemia, familial platelet disorder with associated myeloid malignancy), gene analysis, targeted sequence analysis (eg, exons 3-8)",40.52607096,10
81306,"NUDT15 (nudix hydrolase 15) (eg, drug metabolism) gene analysis, common variant(s) (eg, *2, *3, *4, *5, *6)",0034U,"TPMT (thiopurine S-methyltransferase), NUDT15 (nudix hydroxylase 15)(eg, thiopurine metabolism), gene analysis, common variants (ie, TPMT *2, *3A, *3B, *3C, *4, *5, *6, *8, *12; NUDT15 *3, *4, *5)",50.8612368,1
81312,"PABPN1 (poly[A] binding protein nuclear 1) (eg, oculopharyngeal muscular dystrophy) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",33.7984634,10
81320,"PLCG2 (phospholipase C gamma 2) (eg, chronic lymphocytic leukemia) gene analysis, common variants (eg, R665W, S707F, L845F)",G8375,CHRONIC LYMPHOCYTIC LEUKEMIA (CLL) PATIENT WITH NO DOCUMENTATION OF BASELINE FLOW CYTOMETRY PERFORMED,37.11041291,10
81329,"SMN1 (survival of motor neuron 1, telomeric) (eg, spinal muscular atrophy) gene analysis; dosage/deletion analysis (eg, carrier testing), includes SMN2 (survival of motor neuron 2, centromeric) analysis, if performed",78191,Platelet survival study,34.39600751,10
81333,"TGFBI (transforming growth factor beta-induced) (eg, corneal dystrophy) gene analysis, common variants (eg, R124H, R124C, R124L, R555W, R555Q)",81335,"TPMT (thiopurine S-methyltransferase) (eg, drug metabolism), gene analysis, common variants (eg, *2, *3)",29.74263006,10
81336,"SMN1 (survival of motor neuron 1, telomeric) (eg, spinal muscular atrophy) gene analysis; full gene sequence",S3818,COMPLETE GENE SEQUENCE ANALYSIS; BRCA1 GENE,50.1895578,10
81337,"SMN1 (survival of motor neuron 1, telomeric) (eg, spinal muscular atrophy) gene analysis; known familial sequence variant(s)",81215,"BRCA1 (breast cancer 1) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",35.00770768,10
81343,"PPP2R2B (protein phosphatase 2 regulatory subunit Bbeta) (eg, spinocerebellar ataxia) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",35.25079704,10
81344,"TBP (TATA box binding protein) (eg, spinocerebellar ataxia) gene analysis, evaluation to detect abnormal (eg, expanded) alleles",81243,"FMR1 (fragile X mental retardation 1) (eg, fragile X mental retardation) gene analysis; evaluation to detect abnormal (eg, expanded) alleles",35.09673989,10
81345,"TERT (telomerase reverse transcriptase) (eg, thyroid carcinoma, glioblastoma multiforme) gene analysis, targeted sequence analysis (eg, promoter region)",81287,"MGMT (O-6-methylguanine-DNA methyltransferase) (eg, glioblastoma multiforme), methylation analysis",35.22572114,10
81443,"Genetic testing for severe inherited conditions (eg, cystic fibrosis, Ashkenazi Jewish-associated disorders [eg, Bloom syndrome, Canavan disease, Fanconi anemia type C, mucolipidosis type VI, Gaucher disease, Tay-Sachs disease], beta hemoglobinopathies, phenylketonuria, galactosemia), genomic sequence analysis panel, must include sequencing of at least 15 genes (eg, ACADM, ARSA, ASPA, ATP7B, BCKDHA, BCKDHB, BLM, CFTR, DHCR7, FANCC, G6PC, GAA, GALT, GBA, GBE1, HBB, HEXA, IKBKAP, MCOLN1, PAH)",81412,"Ashkenazi Jewish associated disorders (eg, Bloom syndrome, Canavan disease, cystic fibrosis, familial dysautonomia, Fanconi anemia group C, Gaucher disease, Tay-Sachs disease), genomic sequence analysis panel, must include sequencing of at least 9 genes, including ASPA, BLM, CFTR, FANCC, GBA, HEXA, IKBKAP, MCOLN1, and SMPD1",77.56003896,1
81518,"Oncology (breast), mRNA, gene expression profiling by real-time RT-PCR of 11 genes (7 content and 4 housekeeping), utilizing formalin-fixed paraffin-embedded tissue, algorithms reported as percentage risk for metastatic recurrence and likelihood of benefit from extended endocrine therapy",81525,"Oncology (colon), mRNA, gene expression profiling by real-time RT-PCR of 12 genes (7 content and 5 housekeeping), utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as a recurrence score",72.2115117,2
81596,"Infectious disease, chronic hepatitis C virus (HCV) infection, six biochemical assays (ALT, A2-macroglobulin, apolipoprotein A-1, total bilirubin, GGT, and haptoglobin) utilizing serum, prognostic algorithm reported as scores for fibrosis and necroinflammatory activity in liver",0001M,"Infectious disease, chronic hepatitis C virus (HCV) infection, six biochemical assays (ALT, A2 macroglobulin, apolipoprotein A-1, total bilirubin, GGT, and haptoglobin) utilizing serum, prognostic algorithm reported as scores for fibrosis and necroinflammatory activity in liver",100,1
82642,Dihydrotestosterone (DHT),82651,Dihydrotestosterone (DHT),100,10
83722,"Lipoprotein, direct measurement; small dense LDL cholesterol",83721,"Lipoprotein, direct measurement; LDL cholesterol",81.01260357,1
90689,"Influenza virus vaccine quadrivalent (IIV4), inactivated, adjuvanted, preservative free, 0.25mL dosage, for intramuscular use",90686,"Influenza virus vaccine, quadrivalent (IIV4), split virus, preservative free, 0.5 mL dosage, for intramuscular use",77.76494756,6
92273,"Electroretinography (ERG), with interpretation and report; full field (ie, ffERG, flash ERG, Ganzfeld ERG)",92275,Electroretinography with interpretation and report,34.6399002,1
92274,"Electroretinography (ERG), with interpretation and report; multifocal (mfERG)",92275,Electroretinography with interpretation and report,66.25316182,10
93264,"Remote monitoring of a wireless pulmonary artery pressure sensor for up to 30 days, including at least weekly downloads of pulmonary artery pressure recordings, interpretation(s), trend analysis, and report(s) by a physician or other qualified health care professional",C2624,"IMPLANTABLE WIRELESS PULMONARY ARTERY PRESSURE SENSOR WITH DELIVERY CATHETER, INCLUDING ALL SYSTEM COMPONENTS",52.05426619,10
95836,"Electrocorticogram from an implanted brain neurostimulator pulse generator/transmitter, including recording, with interpretation and written report, up to 30 days",95979,"Electronic analysis of implanted neurostimulator pulse generator system (eg, rate, pulse amplitude and duration, battery status, electrode selectability and polarity, impedance and patient compliance measurements), complex deep brain neurostimulator pulse generator/transmitter, with initial or subsequent programming; each additional 30 minutes after first hour (List separately in addition to code for primary procedure)",42.92848669,10
95976,"Electronic analysis of implanted neurostimulator pulse generator/transmitter (eg, contact group[s], interleaving, amplitude, pulse width, frequency [Hz], on/off cycling, burst, magnet mode, dose lockout, patient selectable parameters, responsive neurostimulation, detection algorithms, closed loop parameters, and passive parameters) by physician or other qualified health care professional; with simple cranial nerve neurostimulator pulse generator/transmitter programming by physician or other qualified health care professional",95974,"Electronic analysis of implanted neurostimulator pulse generator system (eg, rate, pulse amplitude, pulse duration, configuration of wave form, battery status, electrode selectability, output modulation, cycling, impedance and patient compliance measurements); complex cranial nerve neurostimulator pulse generator/transmitter, with intraoperative or subsequent programming, with or without nerve interface testing, first hour",45.99795543,1
95977,"Electronic analysis of implanted neurostimulator pulse generator/transmitter (eg, contact group[s], interleaving, amplitude, pulse width, frequency [Hz], on/off cycling, burst, magnet mode, dose lockout, patient selectable parameters, responsive neurostimulation, detection algorithms, closed loop parameters, and passive parameters) by physician or other qualified health care professional; with complex cranial nerve neurostimulator pulse generator/transmitter programming by physician or other qualified health care professional",95974,"Electronic analysis of implanted neurostimulator pulse generator system (eg, rate, pulse amplitude, pulse duration, configuration of wave form, battery status, electrode selectability, output modulation, cycling, impedance and patient compliance measurements); complex cranial nerve neurostimulator pulse generator/transmitter, with intraoperative or subsequent programming, with or without nerve interface testing, first hour",47.27239115,10
95983,"Electronic analysis of implanted neurostimulator pulse generator/transmitter (eg, contact group[s], interleaving, amplitude, pulse width, frequency [Hz], on/off cycling, burst, magnet mode, dose lockout, patient selectable parameters, responsive neurostimulation, detection algorithms, closed loop parameters, and passive parameters) by physician or other qualified health care professional; with brain neurostimulator pulse generator/transmitter programming, first 15 minutes face-to-face time with physician or other qualified health care professional",95980,"Electronic analysis of implanted neurostimulator pulse generator system (eg, rate, pulse amplitude and duration, configuration of wave form, battery status, electrode selectability, output modulation, cycling, impedance and patient measurements) gastric neurostimulator pulse generator/transmitter; intraoperative, with programming",43.66903094,2
95984,"Electronic analysis of implanted neurostimulator pulse generator/transmitter (eg, contact group[s], interleaving, amplitude, pulse width, frequency [Hz], on/off cycling, burst, magnet mode, dose lockout, patient selectable parameters, responsive neurostimulation, detection algorithms, closed loop parameters, and passive parameters) by physician or other qualified health care professional; with brain neurostimulator pulse generator/transmitter programming, each additional 15 minutes face-to-face time with physician or other qualified health care professional (List separately in addition to code for primary procedure)",95979,"Electronic analysis of implanted neurostimulator pulse generator system (eg, rate, pulse amplitude and duration, battery status, electrode selectability and polarity, impedance and patient compliance measurements), complex deep brain neurostimulator pulse generator/transmitter, with initial or subsequent programming; each additional 30 minutes after first hour (List separately in addition to code for primary procedure)",46.21847388,10
96112,"Developmental test administration (including assessment of fine and/or gross motor, language, cognitive level, social, memory and/or executive functions by standardized developmental instruments when performed), by physician or other qualified health care professional, with interpretation and report; first hour",96111,"Developmental testing, (includes assessment of motor, language, social, adaptive, and/or cognitive functioning by standardized developmental instruments) with interpretation and report",64.45081682,1
96113,"Developmental test administration (including assessment of fine and/or gross motor, language, cognitive level, social, memory and/or executive functions by standardized developmental instruments when performed), by physician or other qualified health care professional, with interpretation and report; each additional 30 minutes (List separately in addition to code for primary procedure)",96111,"Developmental testing, (includes assessment of motor, language, social, adaptive, and/or cognitive functioning by standardized developmental instruments) with interpretation and report",61.36034596,5
96121,"Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, [eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities]), by physician or other qualified health care professional, both face-to-face time with the patient and time interpreting test results and preparing the report; each additional hour (List separately in addition to code for primary procedure)",96116,"Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities), per hour of the psychologist's or physician's time, both face-to-face time with the patient and time interpreting test results and preparing the report",91.89519956,1
96130,"Psychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; first hour",0359T,"Behavior identification assessment, by the physician or other qualified health care professional, face-to-face with patient and caregiver(s), includes administration of standardized and non-standardized tests, detailed behavioral history, patient observation and caregiver interview, interpretation of test results, discussion of findings and recommendations with the primary guardian(s)/caregiver(s), and preparation of report",34.2052926,8
96131,"Psychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; each additional hour (List separately in addition to code for primary procedure)",0359T,"Behavior identification assessment, by the physician or other qualified health care professional, face-to-face with patient and caregiver(s), includes administration of standardized and non-standardized tests, detailed behavioral history, patient observation and caregiver interview, interpretation of test results, discussion of findings and recommendations with the primary guardian(s)/caregiver(s), and preparation of report",33.89588518,10
96132,"Neuropsychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; first hour",0359T,"Behavior identification assessment, by the physician or other qualified health care professional, face-to-face with patient and caregiver(s), includes administration of standardized and non-standardized tests, detailed behavioral history, patient observation and caregiver interview, interpretation of test results, discussion of findings and recommendations with the primary guardian(s)/caregiver(s), and preparation of report",34.12947689,10
96133,"Neuropsychological testing evaluation services by physician or other qualified health care professional, including integration of patient data, interpretation of standardized test results and clinical data, clinical decision making, treatment planning and report, and interactive feedback to the patient, family member(s) or caregiver(s), when performed; each additional hour (List separately in addition to code for primary procedure)",0359T,"Behavior identification assessment, by the physician or other qualified health care professional, face-to-face with patient and caregiver(s), includes administration of standardized and non-standardized tests, detailed behavioral history, patient observation and caregiver interview, interpretation of test results, discussion of findings and recommendations with the primary guardian(s)/caregiver(s), and preparation of report",33.82710158,10
96136,"Psychological or neuropsychological test administration and scoring by physician or other qualified health care professional, two or more tests, any method; first 30 minutes",0362T,"Exposure behavioral follow-up assessment, includes physician or other qualified health care professional direction with interpretation and report, administered by physician or other qualified health care professional with the assistance of one or more technicians; first 30 minutes of technician(s) time, face-to-face with the patient",36.45174843,10
96137,"Psychological or neuropsychological test administration and scoring by physician or other qualified health care professional, two or more tests, any method; each additional 30 minutes (List separately in addition to code for primary procedure)",0363T,"Exposure behavioral follow-up assessment, includes physician or other qualified health care professional direction with interpretation and report, administered by physician or other qualified health care professional with the assistance of one or more technicians; each additional 30 minutes of technician(s) time, face-to-face with the patient (List separately in addition to code for primary procedure)",44.21113722,10
